Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
311,4,01:01,1,,,,,Madera,Madera,,,,,,,,
311,4,01:02,2,,,,,Madera,Madera,,,,,,,,
311,4,01:03,3,,,,,Madera,Madera,,,,,,,,
311,4,01:04,4,,,,,Madera,Madera,,,,,,,,
311,4,01:05,5,,,,,Madera,Madera,,,,,,,,
311,4,01:06,6,,,,,Madera,Madera,,,,,,,,
311,4,01:07,7,,,,,Madera,Madera,,,,,,,,
311,4,01:08,8,,,,,Madera,Madera,,,,,,,,
311,4,01:09,9,,,,,Madera,Madera,,,,,,,,
311,4,01:10,10,,,,,Madera,Madera,,,,,,,,
311,4,01:11,11,,,,,Madera,Madera,,,,,,,,
311,4,01:12,12,,,,,Madera,Madera,,,,,,,,
311,4,01:13,13,,,,,Madera,Madera,,,,,,,,
311,4,01:14,14,,,,,Madera,Madera,,,,,,,,
311,4,01:15,15,,,,,Madera,Madera,,,,,,,,
311,4,01:16,16,,,,,Madera,Madera,,,,,,,,
311,4,02:01,1,,,,,Madera,Madera,,,,,,,,
311,4,02:02,2,,,,,Madera,Madera,,,,,,,,
311,4,02:03,3,,,,,Madera,Madera,,,,,,,,
311,4,02:04,4,,,2.732433,,Madera,Madera,,,0.5,,,,0.020943,
311,4,02:05,5,,,,,Madera,Madera,,,,,,,,
311,4,02:06,6,,,,,Madera,Madera,,,,,,,,
311,4,02:07,7,,,3.133261,,Madera,Madera,,,1,,,,0.025174,
311,4,02:08,8,,,,,Madera,Madera,,,,,,,,
311,4,02:09,9,,,,,Madera,Madera,,,,,,,,
311,4,02:10,10,,,,,Madera,Madera,,,,,,,,
311,4,02:11,11,,,3.661103,,Madera,Madera,,,1.5,,,,0.025339,
311,4,02:12,12,,,,,Madera,Madera,,,,,,,,
311,4,02:13,13,,,3.944791,,Madera,Madera,,,2,,,,0.01546,
311,4,02:14,14,,,,,Madera,Madera,,,,,,,,
311,4,02:15,15,,,,,Madera,Madera,,,,,,,,
311,4,02:16,16,,,,,Madera,Madera,,,,,,,,
311,4,03:01,1,,,4.467122,,Madera,Madera,,,2.5,,,,0.00552,
311,4,03:02,2,,,,,Madera,Madera,,,,,,,,
311,4,03:03,3,,,,,Madera,Madera,,,,,,,,
311,4,03:04,4,,,4.854818,,Madera,Madera,,,3,,,,0.023575,
311,4,03:05,5,,,,,Madera,Madera,,,,,,,,
311,4,03:06,6,,,,,Madera,Madera,,,,,,,,
311,4,03:07,7,,,5.217074,,Madera,Madera,,,3,,,,0.019805,
311,4,03:08,8,,,,,Madera,Madera,,,,,,,,
311,4,03:09,9,,,,,Madera,Madera,,,,,,,,
311,4,03:10,10,,,,,Madera,Madera,,,,,,,,
311,4,03:11,11,,,5.749717,,Madera,Madera,,,3,,,,0.024588,
311,4,03:12,12,,,,,Madera,Madera,,,,,,,,
311,4,03:13,13,,,6.017307,,Madera,Madera,,,3,,,,0.019675,
311,4,03:14,14,,,,,Madera,Madera,,,,,,,,
311,4,03:15,15,,,,,Madera,Madera,,,,,,,,
311,4,03:16,16,,,,,Madera,Madera,,,,,,,,
311,4,04:01,1,,,6.54849,,Madera,Madera,,,3,,,,0.020947,
311,4,04:02,2,,,,,Madera,Madera,,,,,,,,
311,4,04:03,3,,,,,Madera,Madera,,,,,,,,
311,4,04:04,4,,,6.952134,,Madera,Madera,,,2.5,,,,0.021361,
311,4,04:05,5,,,,,Madera,Madera,,,,,,,,
311,4,04:06,6,,,,,Madera,Madera,,,,,,,,
311,4,04:07,7,,,7.343578,,Madera,Madera,,,2.5,,,,0.019052,
311,4,04:08,8,,,,,Madera,Madera,,,,,,,,
311,4,04:09,9,,,,,Madera,Madera,,,,,,,,
311,4,04:10,10,,,,,Madera,Madera,,,,,,,,
311,4,04:11,11,,,7.809738,,Madera,Madera,,,2.5,,,,0.005094,
311,4,04:12,12,,,,,Madera,Madera,,,,,,,,
311,4,04:13,13,,,8.107837,,Madera,Madera,,,3,,,,0.017057,
311,4,04:14,14,,,,,Madera,Madera,,,,,,,,
311,4,04:15,15,,,,,Madera,Madera,,,,,,,,
311,4,04:16,16,,,,,Madera,Madera,,,,,,,,
311,4,05:01,1,,,8.64372,,Madera,Repique,,,3,,,,0.016979,
311,4,05:02,2,8.771668,,,,Madera,Repique,1,,,,0.079976,,,
311,4,05:03,3,8.897839,,,8.890054,Madera,Repique,1.5,,,3.5,0.086809,,,0.208603
311,4,05:04,4,9.022778,,9.002835,,Madera,Repique,2,,4,,0.07137,,0.005518,
311,4,05:05,5,9.144966,,,,Madera,Repique,2.5,,,,0.258243,,,
311,4,05:06,6,9.265733,,,,Madera,Repique,3,,,,0.112622,,,
311,4,05:07,7,9.393947,,9.396008,,Madera,Repique,3,,5,,0.105212,,0.009316,
311,4,05:08,8,9.51231,,,,Madera,Repique,3.5,,,,0.103102,,,
311,4,05:09,9,9.640898,,,,Madera,Repique,4,,,,0.179712,,,
311,4,05:10,10,9.767915,,,,Madera,Repique,4.5,,,,0.089634,,,
311,4,05:11,11,9.882959,,9.87974,,Madera,Repique,5,,6,,0.129474,,0.011643,
311,4,05:12,12,9.991903,,,,Madera,Repique,5.5,,,,0.188226,,,
311,4,05:13,13,10.149623,,10.148773,,Madera,Repique,6,,6.5,,0.136208,,0.01387,
311,4,05:14,14,10.270905,,,,Madera,Repique,6.5,,,,0.100247,,,
311,4,05:15,15,10.389761,10.387502,,,Madera,Repique,7,0.5,,,0.117229,0.258389,,
311,4,05:16,16,10.51176,,10.496108,,Madera,Repique,7.5,,8,,0.167091,,0.020813,
311,4,06:01,1,10.692067,10.671891,10.672363,,Madera,Repique,8,1,8,,0.278222,0.403206,0.025646,
311,4,06:02,2,10.815155,,,,Madera,Repique,8,,,,0.116076,,,
311,4,06:03,3,10.9245,,,10.906404,Madera,Repique,8,,,9,0.124769,,,0.218594
311,4,06:04,4,11.055237,11.040252,11.029036,,Madera,Repique,8,1.5,8,,0.114034,0.13435,0.010362,
311,4,06:05,5,11.186495,,,,Madera,Repique,8,,,,0.255579,,,
311,4,06:06,6,11.309072,11.301407,,,Madera,Repique,8,2,,,0.128867,0.057659,,
311,4,06:07,7,11.435001,,11.430328,,Madera,Repique,8,,8,,0.128313,,0.011523,
311,4,06:08,8,11.547495,,,,Madera,Repique,8,,,,0.138472,,,
311,4,06:09,9,11.68977,11.695785,,,Madera,Repique,8,2.5,,,0.150734,0.260734,,
311,4,06:10,10,11.817592,,,,Madera,Repique,8,,,,0.115742,,,
311,4,06:11,11,11.932496,11.9353,11.910157,,Madera,Repique,8,3,8,,0.115398,0.180449,0.009554,
311,4,06:12,12,12.051488,,,,Madera,Repique,8,,,,0.182201,,,
311,4,06:13,13,12.209084,12.222526,12.190819,,Madera,Repique,8,3.5,8,,0.239285,0.122649,0.020637,
311,4,06:14,14,12.33679,,,,Madera,Repique,8,,,,0.109427,,,
311,4,06:15,15,12.44623,,,,Madera,Repique,8,,,,0.128922,,,
311,4,06:16,16,12.565622,,,,Madera,Repique,8,,,,0.165642,,,
311,4,07:01,1,12.706632,12.743585,12.695602,,Madera,Repique,8,3,8,,0.387738,0.397701,0.031996,
311,4,07:02,2,12.843775,,,,Madera,Repique,8,,,,0.123417,,,
311,4,07:03,3,12.970215,,,12.955663,Madera,Repique,8,,,8.5,0.123653,,,0.265648
311,4,07:04,4,13.085575,13.085467,13.061586,,Madera,Repique,8,3,8,,0.136194,0.285454,0.010566,
311,4,07:05,5,13.222212,,,,Madera,Repique,8,,,,0.218267,,,
311,4,07:06,6,13.356594,13.345486,,,Madera,Repique,8,3,,,0.161908,0.161562,,
311,4,07:07,7,13.483449,,13.454667,,Madera,Repique,8,,8,,0.177685,,0.013447,
311,4,07:08,8,13.597105,,,,Madera,Repique,8,,,,0.175649,,,
311,4,07:09,9,13.738536,13.7365,,,Madera,Repique,8,3,,,0.296455,0.058269,,
311,4,07:10,10,13.863697,,,,Madera,Repique,8,,,,0.131225,,,
311,4,07:11,11,13.986056,,13.966535,13.97856,Madera,Repique,8,,8,9,0.124887,,0.005067,0.147196
311,4,07:12,12,14.092626,14.089517,,,Madera,Repique,8,3.5,,,0.217442,0.342145,,
311,4,07:13,13,14.251692,14.258698,14.249011,,Madera,Repique,8,3.5,8,,0.369984,0.106571,0.033881,
311,4,07:14,14,14.388688,,,,Madera,Repique,8,,,,0.096688,,,
311,4,07:15,15,14.499518,,,,Madera,Repique,8,,,,0.115046,,,
311,4,07:16,16,14.615379,,14.616927,,Madera,Repique,8,,8,,0.21143,,0.048512,
311,4,08:01,1,14.755713,14.785596,14.76153,14.777825,Madera,Repique,8,3.5,8,11.5,0.263034,0.596474,0.015502,0.158435
311,4,08:02,2,14.898803,,,,Madera,Repique,8,,,,0.148365,,,
311,4,08:03,3,15.012404,,,,Madera,Repique,8,,,,0.163255,,,
311,4,08:04,4,15.133694,15.140042,15.116447,,Madera,Repique,8,3.5,8,,0.167305,0.307875,0.01206,
311,4,08:05,5,15.274592,,,,Madera,Repique,8,,,,0.521291,,,
311,4,08:06,6,15.40757,15.392375,,,Madera,Repique,8,3.5,,,0.167325,0.119308,,
311,4,08:07,7,15.523819,,15.516214,15.52436,Madera,Repique,8,,8,10.5,0.154592,,0.009084,0.093695
311,4,08:08,8,15.641158,,,,Madera,Repique,8,,,,0.193337,,,
311,4,08:09,9,15.780699,15.804906,,,Madera,Repique,8,3.5,,,0.456721,0.355351,,
311,4,08:10,10,15.90688,,,,Madera,Repique,8,,,,0.161253,,,
311,4,08:11,11,16.027574,16.05023,16.025495,,Madera,Repique,8,3.5,8,,0.135924,0.19565,0.011186,
311,4,08:12,12,16.145164,,,,Madera,Repique,8,,,,0.268353,,,
311,4,08:13,13,16.288072,16.325154,16.290546,16.300695,Madera,Repique,8,3,8,10.5,0.399843,0.160742,0.026925,0.109574
311,4,08:14,14,16.428389,,,,Madera,Repique,8,,,,0.164264,,,
311,4,08:15,15,16.54166,,,,Madera,Repique,8,,,,0.144094,,,
311,4,08:16,16,16.668892,,16.656895,16.676439,Madera,Repique,8,,8,10,0.238455,,0.040503,0.002892
311,4,09:01,1,16.809187,16.841135,16.803349,16.835374,Madera,Repique,8,3,8,10,0.45703,0.385749,0.032271,0.010911
311,4,09:02,2,16.946615,,,,Madera,Repique,8,,,,0.231555,,,
311,4,09:03,3,17.069229,,,17.083967,Madera,Repique,8,,,10.5,0.13566,,,0.002347
311,4,09:04,4,17.180775,17.194938,17.190974,,Madera,Repique,8,3,8,,0.170056,0.204281,0.020324,
311,4,09:05,5,17.321595,,,,Madera,Repique,8,,,,0.465449,,,
311,4,09:06,6,17.461931,17.464381,,,Madera,Repique,8,3,,,0.195625,0.114295,,
311,4,09:07,7,17.575225,,17.566602,,Madera,Repique,8,,8,,0.195482,,0.015533,
311,4,09:08,8,17.697637,,,,Madera,Repique,8,,,,0.165903,,,
311,4,09:09,9,17.843205,17.864328,,,Madera,Repique,8,3,,,0.328211,0.263916,,
311,4,09:10,10,17.971551,,,17.965189,Madera,Repique,8,,,9.5,0.150278,,,0.390183
311,4,09:11,11,18.091917,18.111161,18.064507,18.105652,Madera,Repique,8,3,8,9,0.112933,0.203427,0.009279,0.006701
311,4,09:12,12,18.204398,,,,Madera,Repique,8,,,,0.22696,,,
311,4,09:13,13,18.38925,18.377385,18.370638,18.366893,Madera,Repique,8,3,8,10,0.369325,0.167831,0.027838,0.003361
311,4,09:14,14,18.511488,,,18.500261,Madera,Repique,8,,,11,0.149324,,,0.004498
311,4,09:15,15,18.648042,,,,Madera,Repique,8,,,,0.176002,,,
311,4,09:16,16,18.809113,,18.740405,18.735503,Madera,Repique,8,,8,12,0.082056,,0.012494,0.005682
311,4,10:01,1,18.930806,18.909739,18.915033,18.896838,Madera,Repique,8,3,8.5,12,0.315723,0.423779,0.026841,0.00277
311,4,10:02,2,19.034138,,,,Madera,Repique,8,,,,0.159588,,,
311,4,10:03,3,19.157396,,,,Madera,Repique,8,,,,0.170695,,,
311,4,10:04,4,19.276057,19.278005,19.287315,,Madera,Repique,8,3,8.5,,0.119146,0.258874,0.008796,
311,4,10:05,5,19.412962,,,,Madera,Repique,8,,,,0.337502,,,
311,4,10:06,6,19.538681,19.536984,,,Madera,Repique,8,3,,,0.135523,0.100681,,
311,4,10:07,7,19.652494,,19.680275,,Madera,Repique,8,,8.5,,0.140204,,0.010466,
311,4,10:08,8,19.775789,,,,Madera,Repique,8,,,,0.215655,,,
311,4,10:09,9,19.914267,19.946868,,,Madera,Repique,8,3,,,0.343463,0.298955,,
311,4,10:10,10,20.055094,,20.057935,20.070341,Madera,Repique,8,,8.5,12.5,0.118052,,0.010084,0.030586
311,4,10:11,11,20.174379,20.181805,,20.210693,Madera,Repique,8,3,,13,0.092993,0.112144,,0.00809
311,4,10:12,12,20.289013,,,,Madera,Repique,8,,,,0.197821,,,
311,4,10:13,13,20.452233,20.460765,20.452307,20.449564,Madera,Repique,8,3,9,12,0.29617,0.122069,0.024642,0.0039
311,4,10:14,14,20.58359,,,20.588219,Madera,Repique,8,,,12,0.115288,,,0.003296
311,4,10:15,15,20.701273,20.685452,,,Madera,Repique,8,3.5,,,0.115413,0.11439,,
311,4,10:16,16,20.826734,,20.815611,20.824155,Madera,Repique,8,,8.5,12,0.180813,,0.066833,0.017691
311,4,11:01,1,20.976176,20.985142,20.973903,20.97688,Madera,Repique,8,3.5,8.5,12,0.386408,0.295522,0.033624,0.014874
311,4,11:02,2,21.120991,,,,Madera,Repique,8,,,,0.144478,,,
311,4,11:03,3,21.235537,21.21142,,,Madera,Repique,8,4,,,0.187035,0.459126,,
311,4,11:04,4,21.34925,21.353522,21.341567,,Madera,Repique,8,4,8.5,,0.1333,0.307948,0.010286,
311,4,11:05,5,21.489715,,,,Madera,Repique,8,,,,0.445187,,,
311,4,11:06,6,21.61862,21.62349,,,Madera,Repique,8,4,,,0.182399,0.123387,,
311,4,11:07,7,21.735654,,21.728001,,Madera,Repique,8,,8.5,,0.178821,,0.013432,
311,4,11:08,8,21.855058,21.846437,,,Madera,Repique,8,4.5,,,0.168317,0.216972,,
311,4,11:09,9,21.998403,22.025474,,,Madera,Repique,8,4.5,,,0.300213,0.450666,,
311,4,11:10,10,22.1264,22.152655,,22.130073,Madera,Repique,8,5,,12,0.13473,0.17895,,0.021798
311,4,11:11,11,22.244854,,22.247789,22.263972,Madera,Repique,8,,8,12,0.127639,,0.009477,0.010805
311,4,11:12,12,22.363605,,,,Madera,Repique,8,,,,0.187639,,,
311,4,11:13,13,22.516866,22.543736,22.548068,22.526637,Madera,Repique,8,4.5,8.5,12,0.35913,0.423549,0.029981,0.003428
311,4,11:14,14,22.651019,,,22.660696,Madera,Repique,8,,,12,0.143395,,,0.012588
311,4,11:15,15,22.771408,22.774903,,,Madera,Repique,8,4.5,,,0.138067,0.335213,,
311,4,11:16,16,22.896799,,22.886642,,Madera,Repique,8,,8.5,,0.15241,,0.039556,
311,4,12:01,1,23.04918,23.077849,23.045427,,Madera,Repique,8,4.5,8.5,,0.397859,0.479862,0.027473,
311,4,12:02,2,23.184912,,,23.190427,Madera,Repique,8,,,11,0.194116,,,0.002508
311,4,12:03,3,23.304238,,,23.308172,Madera,Repique,8,,,11.5,0.184753,,,0.21582
311,4,12:04,4,23.423412,23.439918,23.412459,23.417244,Madera,Repique,8,4,8.5,11,0.153309,0.347043,0.012617,0.342533
311,4,12:05,5,23.568308,,,23.57318,Madera,Repique,8,,,11,0.554569,,,0.004047
311,4,12:06,6,23.693618,23.712747,,,Madera,Repique,8,4,,,0.22878,0.13936,,
311,4,12:07,7,23.817358,,23.801345,,Madera,Repique,8,,8.5,,0.221167,,0.013661,
311,4,12:08,8,23.943032,,,,Madera,Repique,8,,,,0.159873,,,
311,4,12:09,9,24.096017,24.104809,,,Madera,Repique,8,3.5,,,0.721341,0.352724,,
311,4,12:10,10,24.237561,,,24.226241,Madera,Repique,8,,,11.5,0.326557,,,0.253745
311,4,12:11,11,24.35774,24.371155,24.328378,24.348879,Madera,Repique,8,3.5,8.5,11,0.197732,0.12724,0.01269,0.278124
311,4,12:12,12,24.464962,,,24.459246,Madera,Repique,8,,,11,0.015032,,,0.003037
311,4,12:13,13,24.645018,24.646847,24.633522,24.623524,Madera,Repique,8,3.5,8,11,0.208444,0.225657,0.039434,0.014177
311,4,12:14,14,24.7519,,,,Madera,Repique,8,,,,0.073111,,,
311,4,12:15,15,24.864244,,,,Madera,Repique,8,,,,0.057241,,,
311,4,12:16,16,24.990438,,24.992694,,Madera,Repique,8,,8,,0.095623,,0.035615,
311,4,13:01,1,25.140294,25.165652,25.142735,,Madera,Repique,8,3,8,,0.314462,0.470439,0.046222,
311,4,13:02,2,25.276034,,,25.271727,Madera,Repique,8,,,8,0.148381,,,0.187084
311,4,13:03,3,25.398187,,,25.389343,Madera,Repique,8,,,8,0.094161,,,0.248832
311,4,13:04,4,25.52238,25.522265,25.503599,25.50716,Madera,Repique,8,3,8,8,0.107417,0.373328,0.011013,0.004126
311,4,13:05,5,25.667343,,,25.662423,Madera,Repique,8,,,8.5,0.351686,,,0.002512
311,4,13:06,6,25.790886,25.789124,,,Madera,Repique,8,3,,,0.120715,0.141531,,
311,4,13:07,7,25.925376,,25.914676,,Madera,Repique,8,,8,,0.110384,,0.011188,
311,4,13:08,8,26.042242,,,,Madera,Repique,8,,,,0.107656,,,
311,4,13:09,9,26.177364,26.199191,,,Madera,Repique,8,3,,,0.343058,0.431449,,
311,4,13:10,10,26.315348,,,26.319846,Madera,Repique,8,,,7,0.155845,,,0.237712
311,4,13:11,11,26.440735,26.458109,26.425543,26.43734,Madera,Repique,8,3,8,7,0.135306,0.032384,0.016428,0.216713
311,4,13:12,12,26.558634,,,26.551198,Madera,Repique,8,,,7,0.192721,,,0.313809
311,4,13:13,13,26.704589,26.730669,26.711089,26.721482,Madera,Repique,8,4,8,6.5,0.33639,0.301363,0.024102,0.010823
311,4,13:14,14,26.849884,,,,Madera,Repique,8,,,,0.18945,,,
311,4,13:15,15,26.960201,,,,Madera,Repique,8,,,,0.19807,,,
311,4,13:16,16,27.082956,,27.085368,,Madera,Repique,8,,8,,0.227093,,0.050587,
311,4,14:01,1,27.229648,27.258157,27.238992,,Madera,Repique,8,4,8,,0.424442,0.581256,0.032159,
311,4,14:02,2,27.371517,,,27.361097,Madera,Repique,8,,,6,0.201858,,,0.144169
311,4,14:03,3,27.485934,,,27.484732,Madera,Repique,8,,,6,0.201157,,,0.104725
311,4,14:04,4,27.609467,27.629,27.596737,27.600333,Madera,Repique,8,4,8,6,0.170065,0.397401,0.016345,0.003399
311,4,14:05,5,27.749027,,,27.759284,Madera,Repique,8,,,6,0.454124,,,0.104585
311,4,14:06,6,27.883461,27.89064,,27.897404,Madera,Repique,8,4,,6,0.172335,0.160815,,0.358257
311,4,14:07,7,28.005016,,27.995749,,Madera,Repique,8,,8,,0.169604,,0.01843,
311,4,14:08,8,28.130718,,,28.119878,Madera,Repique,8,,,6.5,0.156419,,,0.006909
311,4,14:09,9,28.270576,28.302669,,28.303399,Madera,Repique,8,4,,7,0.319964,0.418601,,0.197016
311,4,14:10,10,28.403859,,,28.427251,Madera,Repique,8,,,7,0.127165,,,0.052704
311,4,14:11,11,28.532665,28.543325,28.509885,,Madera,Repique,8,3.5,8,,0.13224,0.043951,0.014662,
311,4,14:12,12,28.6591,,,28.647776,Madera,Repique,8,,,6.5,0.170408,,,0.260096
311,4,14:13,13,28.797838,28.82738,28.798161,28.811592,Madera,Repique,8,4,8,6.5,0.407744,0.211721,0.033243,0.006863
311,4,14:14,14,28.931915,,,,Madera,Repique,8,,,,0.145798,,,
311,4,14:15,15,29.047697,29.055246,,,Madera,Repique,8,4.5,,,0.15199,0.116012,,
311,4,14:16,16,29.173619,,29.172714,,Madera,Repique,8,,8,,0.165819,,0.026325,
311,4,15:01,1,29.313409,29.343729,29.315879,,Madera,Repique,8,4.5,8,,0.417315,0.65228,0.038852,
311,4,15:02,2,29.460558,,,29.458113,Madera,Repique,8,,,7.5,0.150902,,,0.138193
311,4,15:03,3,29.567324,29.585335,,,Madera,Repique,8,5,,,0.103762,0.087342,,
311,4,15:04,4,29.695687,,29.673193,,Madera,Repique,8,,8.5,,0.148023,,0.016737,
311,4,15:05,5,29.81904,29.872084,,29.841951,Madera,Repique,8,5.5,,8,0.447154,0.682576,,0.27023
311,4,15:06,6,29.968563,30.002355,,29.972424,Madera,Repique,8,5.5,,8,0.140092,0.315753,,0.00395
311,4,15:07,7,30.069233,,30.066128,,Madera,Repique,8,,8.5,,0.142104,,0.012441,
311,4,15:08,8,30.209544,30.210401,,30.189862,Madera,Repique,8,6,,8.5,0.165263,0.386632,,0.121383
311,4,15:09,9,30.348307,30.383683,,30.369574,Madera,Repique,8,6,,8,0.541357,0.586583,,0.192247
311,4,15:10,10,30.480744,30.516473,,30.498781,Madera,Repique,8,6.5,,8,0.150333,0.183689,,0.005349
311,4,15:11,11,30.596199,,30.578561,,Madera,Repique,8,,8.5,,0.15507,,0.016023,
311,4,15:12,12,30.730926,30.728149,,30.718506,Madera,Repique,8,5.5,,8.5,0.182262,0.419178,,0.232172
311,4,15:13,13,30.863978,30.895378,30.869582,30.87965,Madera,Repique,8,5.5,8.5,8.5,0.482819,0.520352,0.036325,0.007763
311,4,15:14,14,30.993507,,,,Madera,Repique,8,,,,0.21211,,,
311,4,15:15,15,31.114965,31.120339,,,Madera,Repique,8,5.5,,,0.18538,0.156404,,
311,4,15:16,16,31.247458,,31.237486,31.230385,Madera,Repique,8,,8.5,11,0.325144,,0.042824,0.341542
311,4,16:01,1,31.386725,31.411804,31.389112,31.403204,Madera,Madera,8,5.5,8.5,10.5,0.727919,0.485128,0.058168,0.009886
311,4,16:02,2,31.549818,,,,Madera,Madera,8,,,,0.196734,,,
311,4,16:03,3,31.651887,,,,Madera,Madera,8,,,,0.219149,,,
311,4,16:04,4,31.779578,31.776488,31.742401,31.7728,Madera,Madera,8,5,8,10,0.19042,0.375297,0.007991,0.002529
311,4,16:05,5,31.909195,,,,Madera,Madera,8,,,,0.505126,,,
311,4,16:06,6,32.038317,32.043002,,,Madera,Madera,8,4.5,,,0.249092,0.160225,,
311,4,16:07,7,32.163134,,32.146018,32.174087,Madera,Madera,8,,8.5,10,0.20516,,0.018688,0.012394
311,4,16:08,8,32.286586,,,,Madera,Madera,8,,,,0.178504,,,
311,4,16:09,9,32.426775,32.44911,,,Madera,Madera,8,4,,,0.605465,0.532349,,
311,4,16:10,10,32.553401,,,,Madera,Madera,8,,,,0.198034,,,
311,4,16:11,11,32.666905,32.687095,32.669798,32.672644,Madera,Madera,8,4,8.5,9.5,0.212886,0.123744,0.021436,0.002551
311,4,16:12,12,32.790101,,,,Madera,Madera,8,,,,0.272437,,,
311,4,16:13,13,32.945567,32.963947,32.947974,32.956947,Madera,Madera,8,3.5,8.5,9.5,0.525956,0.18412,0.052271,0.013129
311,4,16:14,14,33.072583,,,,Madera,Madera,8,,,,0.216267,,,
311,4,16:15,15,33.196241,,,,Madera,Madera,8,,,,0.412337,,,
311,4,16:16,16,33.307547,,33.309621,,Madera,Madera,8,,8.5,,0.185645,,0.020388,
311,4,17:01,1,33.450632,33.482108,,33.481276,Repique,Madera,8,3,,8,0.498586,0.528919,,0.017535
311,4,17:02,2,33.583134,,33.586538,,Repique,Madera,8,,8.5,,0.221823,,0.049248,
311,4,17:03,3,33.706986,,,,Repique,Madera,8,,,,0.261583,,,
311,4,17:04,4,33.839496,33.829582,,33.860682,Repique,Madera,8,3,,8,0.115245,0.286224,,0.006853
311,4,17:05,5,33.966091,,33.997202,,Repique,Madera,8,,9,,0.655746,,0.048598,
311,4,17:06,6,34.09915,34.128683,,,Repique,Madera,8,3,,,0.182732,0.134767,,
311,4,17:07,7,34.210439,,,34.229758,Repique,Madera,8,,,8.5,0.175048,,,0.008567
311,4,17:08,8,34.340815,,34.340944,,Repique,Madera,8,,9,,0.05991,,0.049828,
311,4,17:09,9,34.448302,34.514867,,,Repique,Madera,8,3,,,0.44489,0.502177,,
311,4,17:10,10,34.586969,,34.627085,,Repique,Madera,8,,9,,0.207129,,0.01534,
311,4,17:11,11,34.719197,34.750628,,34.748344,Repique,Madera,8,3,,9.5,0.146684,0.278716,,0.002102
311,4,17:12,12,34.849959,,,,Repique,Madera,8,,,,0.161661,,,
311,4,17:13,13,34.985166,35.022971,35.011837,35.021303,Repique,Madera,8,3,8.5,9.5,0.46592,0.316457,0.247849,0.013491
311,4,17:14,14,35.121316,,35.113729,,Repique,Madera,8,,8.5,,0.192323,,0.018926,
311,4,17:15,15,35.240518,,,,Repique,Madera,8,,,,0.210054,,,
311,4,17:16,16,35.362423,,35.348612,,Repique,Madera,8,,9,,0.175275,,0.203664,
311,4,18:01,1,35.514976,35.536334,35.500638,35.525405,Repique,Madera,8,3,9,9.5,0.441557,0.515411,0.367167,0.01409
311,4,18:02,2,35.644202,,35.647738,,Repique,Madera,8,,8,,0.2225,,0.009118,
311,4,18:03,3,35.763049,,,,Repique,Madera,8,,,,0.277497,,,
311,4,18:04,4,35.887335,35.87502,35.846195,35.874782,Repique,Madera,8,3,7.5,8.5,0.023673,0.289512,0.019782,0.006017
311,4,18:05,5,36.021617,,36.016211,,Repique,Madera,8,,8,,0.563722,,0.379274,
311,4,18:06,6,36.136711,36.148559,36.126951,,Repique,Madera,8,3,8,,0.244483,0.158199,0.105236,
311,4,18:07,7,36.253205,,,36.266668,Repique,Madera,8,,,8.5,0.257501,,,0.007869
311,4,18:08,8,36.377928,,36.368227,,Repique,Madera,8,,8,,0.145075,,0.007719,
311,4,18:09,9,36.505653,36.526146,,,Repique,Madera,8,3,,,0.570711,0.379961,,
311,4,18:10,10,36.633013,,36.651143,,Repique,Madera,8,,8,,0.238529,,0.008777,
311,4,18:11,11,36.752715,36.761764,,36.760525,Repique,Madera,8,3,,8,0.430209,0.355757,,0.006529
311,4,18:12,12,36.874272,,36.876557,,Repique,Madera,8,,9,,0.245425,,0.320991,
311,4,18:13,13,37.021444,37.037252,37.02352,37.039828,Repique,Madera,8,3,9,8,0.576207,0.133942,0.011205,0.009784
311,4,18:14,14,37.147477,,37.114938,,Repique,Madera,8,,9.5,,0.221399,,0.063963,
311,4,18:15,15,37.268864,,,,Repique,Madera,8,,,,0.276006,,,
311,4,18:16,16,37.382079,,37.388374,,Repique,Madera,8,,9.5,,0.215356,,0.015279,
311,4,19:01,1,37.515737,37.556365,,37.549652,Repique,Madera,8,3,,7.5,0.530155,0.533589,,0.01097
311,4,19:02,2,37.662203,,37.664455,,Repique,Madera,8,,9.5,,0.228588,,0.006313,
311,4,19:03,3,37.781217,,,,Repique,Madera,8,,,,0.39615,,,
311,4,19:04,4,37.906092,37.914942,37.908055,37.916804,Repique,Madera,8,3,9.5,8,0.20256,0.34747,0.334698,0.002205
311,4,19:05,5,38.047076,,38.045363,,Repique,Madera,8,,9.5,,0.68663,,0.237018,
311,4,19:06,6,38.174515,38.177835,38.169874,,Repique,Madera,8,3,9.5,,0.228751,0.162692,0.177113,
311,4,19:07,7,38.300494,,38.290025,38.318209,Repique,Madera,8,,9.5,8.5,0.19533,,0.317439,0.008526
311,4,19:08,8,38.430424,,38.399883,,Repique,Madera,8,,9.5,,0.142673,,0.039546,
311,4,19:09,9,38.55885,38.570117,38.560728,,Repique,Madera,8,3,9.5,,0.690403,0.421261,0.319537,
311,4,19:10,10,38.683221,,38.702689,,Repique,Madera,8,,9.5,,0.229276,,0.037243,
311,4,19:11,11,38.804865,38.81002,,38.808747,Repique,Madera,8,3,,8.5,0.413103,0.386541,,0.005831
311,4,19:12,12,38.925315,,38.927011,,Repique,Madera,8,,8.5,,0.203083,,0.334559,
