Take,Piece,N,Label SD,SD,J1,J2,D1,D2,J1 Dens,J2 Dens,D1 Dens,D2 Dens,Jembe 1,Jembe 2,Dundun 1,Dundun 2
Maraka_1,Maraka,3,90|2,2,141.099,,,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|3,3,141.206,141.209,141.187,,4.5,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|4,4,141.331,141.335,,,5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|5,5,141.458,,141.459,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|6,6,141.565,141.582,,,5.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|7,7,141.683,141.719,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|8,8,141.835,,141.823,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|9,9,,141.931,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|10,10,,142.054,142.058,,5.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|11,11,142.207,,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,90|12,12,,142.286,142.295,,5.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|1,1,,142.432,142.433,,5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|2,2,142.577,,,,5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|3,3,,142.675,142.665,,5.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|4,4,142.793,142.802,,,6,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|5,5,142.935,,142.94,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|6,6,,143.041,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|7,7,143.153,143.174,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|8,8,143.306,,143.301,,5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|9,9,,143.414,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|10,10,,143.543,143.538,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|11,11,143.673,,,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,91|12,12,,143.772,143.766,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|1,1,,143.917,143.909,,3.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|2,2,144.044,,,,3.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|3,3,144.145,144.158,144.144,,4.5,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|4,4,144.264,144.287,,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|5,5,144.41,,144.415,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|6,6,144.521,144.519,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|7,7,144.635,144.654,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|8,8,144.792,,144.773,,5.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|9,9,,144.898,,,5.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|10,10,,145.024,145.009,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|11,11,145.165,,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,92|12,12,,145.24,145.248,,5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|1,1,,145.393,145.387,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|2,2,145.534,,,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|3,3,,145.63,145.624,,5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|4,4,145.742,145.763,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|5,5,145.887,,145.892,,5.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|6,6,,145.999,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|7,7,146.111,146.132,,,5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|8,8,146.255,,146.258,,5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|9,9,,146.37,,,4.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|10,10,,146.495,146.489,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|11,11,,,,,3.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,93|12,12,146.727,146.734,146.724,,3.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|1,1,146.863,146.871,146.86,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|2,2,146.997,,,,4.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|3,3,147.104,147.108,147.102,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|4,4,,147.235,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|5,5,147.38,,147.367,,5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|6,6,147.49,147.469,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|7,7,147.612,147.608,,,5.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|8,8,147.739,,147.728,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|9,9,147.85,147.838,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|10,10,147.976,147.975,147.961,,6,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|11,11,148.107,,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,94|12,12,148.209,148.195,148.2,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|1,1,148.337,148.346,148.345,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|2,2,,,,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|3,3,,148.576,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|4,4,148.712,148.704,,,7,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|5,5,148.829,,148.827,,7,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|6,6,148.953,148.937,,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|7,7,149.072,149.077,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|8,8,,,149.198,,6.5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|9,9,,149.307,,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|10,10,149.438,149.439,,,6,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|11,11,149.567,,,,6,5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,95|12,12,149.686,149.665,149.666,,6,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|1,1,149.804,149.806,149.808,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|2,2,,,,,5.5,5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|3,3,,150.035,150.052,,5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|4,4,150.183,150.171,,,5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|5,5,150.298,,150.289,,5,5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|6,6,150.416,150.42,,,5.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|7,7,150.533,150.553,,,6,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|8,8,150.658,,150.659,,6,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|9,9,150.774,150.776,,,6,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|10,10,150.9,150.899,,,6,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|11,11,151.026,,,,6,5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,96|12,12,151.131,151.128,151.133,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|1,1,151.262,151.265,151.273,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|2,2,,,,,6.5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|3,3,,151.497,151.509,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|4,4,151.648,151.626,,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|5,5,151.767,,151.757,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|6,6,151.878,151.858,,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|7,7,152,151.996,,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|8,8,,,152.11,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|9,9,,152.238,,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|10,10,152.343,152.354,,,6.5,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|11,11,152.467,,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,97|12,12,152.58,152.58,152.583,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|1,1,152.714,152.722,152.71,,6.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|2,2,,,,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|3,3,,152.947,152.942,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|4,4,153.086,153.073,,,5.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|5,5,153.204,,,,5.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|6,6,153.315,153.3,,,5.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|7,7,153.436,153.436,,,6,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|8,8,153.56,,153.55,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|9,9,153.672,153.662,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|10,10,153.798,153.795,,,6.5,6,2.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|11,11,153.922,,,,6.5,5.5,2.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,98|12,12,154.034,154.016,154.013,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|1,1,154.166,154.168,154.149,,7,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|2,2,,,,,7,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|3,3,,154.398,154.381,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|4,4,154.517,154.527,,,6.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|5,5,154.637,,154.642,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|6,6,154.751,154.764,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|7,7,154.878,154.884,,,7,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|8,8,,,154.992,,7,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|9,9,,155.113,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|10,10,155.221,155.24,,,6.5,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|11,11,155.352,,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,99|12,12,155.465,155.464,155.447,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|1,1,155.594,155.603,155.586,,6.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|2,2,,,,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|3,3,,155.826,155.823,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|4,4,155.957,155.955,,,5.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|5,5,156.068,,156.068,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|6,6,156.185,156.176,,,5.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|7,7,156.302,156.317,,,6,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|8,8,156.441,,156.427,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|9,9,156.544,156.537,,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|10,10,156.661,156.667,,,6.5,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|11,11,156.79,,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,100|12,12,156.901,156.894,156.882,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|1,1,157.025,157.032,157.014,,7,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|2,2,,,,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|3,3,,157.258,157.244,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|4,4,157.388,157.382,,,6.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|5,5,157.5,,157.507,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|6,6,157.615,157.608,,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|7,7,157.738,157.743,,,7,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|8,8,,,157.859,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|9,9,,157.961,,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|10,10,158.082,158.095,,,6.5,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|11,11,158.212,,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,101|12,12,158.328,158.311,158.333,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|1,1,158.455,158.454,158.46,,6.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|2,2,,,,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|3,3,,158.678,158.686,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|4,4,158.817,158.814,,,5.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|5,5,158.938,,158.924,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|6,6,159.051,159.038,,,5.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|7,7,159.17,159.173,,,6,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|8,8,159.296,,159.292,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|9,9,159.404,159.398,,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|10,10,159.524,159.525,,,6.5,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|11,11,159.652,,,,6.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,102|12,12,159.761,159.742,159.727,,6.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|1,1,159.881,159.886,159.864,,7,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|2,2,160.015,,,,7.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|3,3,160.116,160.109,160.097,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|4,4,160.232,160.233,,,7.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|5,5,160.36,,160.356,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|6,6,160.46,160.458,,,7.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|7,7,160.585,160.597,,,8,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|8,8,160.72,,160.701,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|9,9,160.818,160.811,,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|10,10,160.934,160.948,,,8.5,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|11,11,161.069,,,,8.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,103|12,12,161.172,161.166,161.147,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|1,1,161.294,161.308,161.291,,8.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|2,2,161.422,,,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|3,3,161.53,161.525,161.519,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|4,4,161.649,161.655,,,8.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|5,5,161.777,,161.772,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|6,6,161.884,161.874,,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|7,7,162.009,162.012,,,8.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|8,8,162.129,,162.132,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|9,9,162.225,162.226,,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|10,10,162.356,162.36,,,8.5,6,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|11,11,,,,,8,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,104|12,12,162.6,162.574,162.566,,8,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|1,1,162.697,162.716,162.717,,8.5,6,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|2,2,162.853,,,,8,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|3,3,162.958,162.953,162.946,,8,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|4,4,163.063,163.078,,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|5,5,163.202,,,,8,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|6,6,,163.312,163.306,,8,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|7,7,163.412,163.442,,,8,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|8,8,163.554,,163.542,,7.5,5.5,3,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|9,9,,163.661,,,7.5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|10,10,163.773,163.785,163.765,,8,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|11,11,,,,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,105|12,12,164.009,164.004,163.995,,7,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|1,1,164.14,164.145,164.127,,7,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|2,2,,,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|3,3,,164.376,164.361,,6,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|4,4,164.508,164.499,,,6,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|5,5,164.643,,164.632,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|6,6,,164.728,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|7,7,164.868,164.864,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|8,8,165.008,,164.984,,5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|9,9,,165.092,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|10,10,,165.22,165.224,,4.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|11,11,,,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,106|12,12,165.437,165.439,165.45,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|1,1,165.575,165.58,165.587,,4.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|2,2,,,,,4.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|3,3,,165.801,165.804,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|4,4,165.952,165.932,,,4,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|5,5,166.082,,166.067,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|6,6,,166.164,,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|7,7,166.312,166.302,,,4,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|8,8,166.447,,166.425,,4.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|9,9,,166.537,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,107|10,10,,166.67,166.655,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
