"Piece","Label.SD","SD","Clave_.","Section","Clave","Bass","Guitar","Tres","Bongo","Bell","Cajon","Conga","Trumpet","Cl_Dens","Bs_Dens","Gt_Dens","Tr_Dens","Bn_Dens","Bl_Dens","Cj_Dens","Cn_Dens","Tm_Dens","CycleTime","Cycle","Isochronous.SD.Time"
"Song_2","34:7",7,"3","Son",121.486977,121.426876,121.45941,121.478116,NA,NA,NA,NA,NA,1.5,1.5,4,2.5,NA,NA,NA,NA,NA,NA,34,121.4953125
"Song_2","34:8",8,"N","Son",NA,NA,121.687297,121.722681,NA,NA,NA,NA,NA,NA,NA,4.5,2.5,NA,NA,NA,NA,NA,NA,34,121.71478125
"Song_2","34:9",9,"N","Son",NA,NA,121.92832,NA,121.961597,NA,NA,NA,NA,NA,NA,4.5,NA,3.5,NA,NA,NA,NA,NA,34,121.93425
"Song_2","34:10",10,"N","Son",NA,NA,122.131179,122.143901,NA,NA,NA,NA,NA,NA,NA,4.5,2.5,NA,NA,NA,NA,NA,NA,34,122.15371875
"Song_2","34:11",11,"4","Son",122.360911,NA,122.341101,NA,NA,NA,NA,NA,NA,1.5,NA,4.5,NA,NA,NA,NA,NA,NA,NA,34,122.3731875
"Song_2","34:12",12,"N","Son",NA,NA,122.564534,122.568,122.572275,NA,NA,NA,NA,NA,NA,4.5,2.5,4,NA,NA,NA,NA,NA,34,122.59265625
"Song_2","34:13",13,"5","Son",122.80611,122.814051,122.784511,122.783302,NA,NA,NA,NA,NA,2,1.5,4.5,3,NA,NA,NA,NA,NA,NA,34,122.812125
"Song_2","34:14",14,"N","Son",NA,NA,123.004416,123.028253,NA,NA,NA,NA,NA,NA,NA,4.5,3,NA,NA,NA,NA,NA,NA,34,123.03159375
"Song_2","34:15",15,"N","Son",NA,123.216886,123.208019,123.21543,NA,NA,NA,NA,NA,NA,1.5,4.5,3.5,NA,NA,NA,NA,NA,NA,34,123.2510625
"Song_2","34:16",16,"N","Son",NA,NA,NA,123.464592,123.446291,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,34,123.47053125
"Song_2","35:1",1,"1","Son",123.690305,NA,123.68148,123.660577,NA,NA,NA,NA,NA,1.5,NA,4.5,4,NA,NA,NA,NA,NA,123.69,35,123.69
"Song_2","35:2",2,"N","Son",NA,NA,123.878303,123.910519,123.871684,NA,NA,NA,NA,NA,NA,4.5,4,3,NA,NA,NA,NA,NA,35,123.907875
"Song_2","35:3",3,"N","Son",NA,NA,124.094307,124.108555,124.091749,NA,NA,NA,NA,NA,NA,4.5,4.5,3,NA,NA,NA,NA,NA,35,124.12575
"Song_2","35:4",4,"2","Son",124.334821,NA,124.33776,NA,124.322227,NA,NA,NA,NA,2,NA,4.5,NA,3,NA,NA,NA,NA,NA,35,124.343625
"Song_2","35:5",5,"N","Son",NA,124.554176,124.558029,124.553372,124.542611,NA,NA,NA,NA,NA,1.5,4.5,4.5,3.5,NA,NA,NA,NA,NA,35,124.5615
"Song_2","35:6",6,"N","Son",NA,NA,124.751678,NA,124.76726,NA,NA,NA,NA,NA,NA,4.5,NA,3.5,NA,NA,NA,NA,NA,35,124.779375
"Song_2","35:7",7,"3","Son",124.986835,124.946286,124.967342,124.987923,NA,NA,NA,NA,NA,1.5,1.5,4.5,4,NA,NA,NA,NA,NA,NA,35,124.99725
"Song_2","35:8",8,"N","Son",NA,NA,125.208638,NA,125.209126,NA,NA,NA,NA,NA,NA,4,NA,3.5,NA,NA,NA,NA,NA,35,125.215125
"Song_2","35:9",9,"N","Son",NA,NA,125.422225,125.418473,NA,NA,NA,NA,NA,NA,NA,4.5,3.5,NA,NA,NA,NA,NA,NA,35,125.433
"Song_2","35:10",10,"N","Son",NA,NA,125.626282,125.665918,125.658576,NA,NA,NA,NA,NA,NA,5,3,3.5,NA,NA,NA,NA,NA,35,125.650875
"Song_2","35:11",11,"4","Son",125.876738,NA,125.859686,125.864287,125.867657,NA,NA,NA,NA,1.5,NA,5,3.5,4,NA,NA,NA,NA,NA,35,125.86875
"Song_2","35:12",12,"N","Son",NA,NA,126.122149,126.069437,126.086842,NA,NA,NA,NA,NA,NA,4.5,3.5,4,NA,NA,NA,NA,NA,35,126.086625
"Song_2","35:13",13,"5","Son",126.321559,126.321341,126.308467,126.293556,126.284273,NA,NA,NA,NA,2,2,5,3.5,4,NA,NA,NA,NA,NA,35,126.3045
"Song_2","35:14",14,"N","Son",NA,NA,126.524827,NA,126.519268,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,35,126.522375
"Song_2","35:15",15,"N","Son",NA,126.719361,126.73693,126.723379,126.718503,NA,NA,NA,NA,NA,2,5,3.5,4,NA,NA,NA,NA,NA,35,126.74025
"Song_2","35:16",16,"N","Son",NA,NA,126.960831,126.959225,126.94796,NA,NA,NA,NA,NA,NA,5,4,4,NA,NA,NA,NA,NA,35,126.958125
"Song_2","36:1",1,"1","Son",127.176931,NA,127.196719,127.164043,NA,NA,NA,NA,127.155221,1.5,NA,5,4,NA,NA,NA,NA,0.5,127.176,36,127.176
"Song_2","36:2",2,"N","Son",NA,127.385342,127.384069,127.397441,127.379715,NA,NA,NA,NA,NA,1.5,5,4.5,4,NA,NA,NA,NA,NA,36,127.3965
"Song_2","36:3",3,"N","Son",NA,127.588864,127.592337,127.557925,127.606441,NA,NA,NA,NA,NA,2,5,4.5,4.5,NA,NA,NA,NA,NA,36,127.617
"Song_2","36:4",4,"2","Son",127.84525,127.848472,127.823476,127.827436,127.844188,NA,NA,NA,127.846835,2,2.5,5,5,4.5,NA,NA,NA,1,NA,36,127.8375
"Song_2","36:5",5,"N","Son",NA,NA,128.060821,128.041109,128.051681,NA,NA,NA,NA,NA,NA,5,5,4.5,NA,NA,NA,NA,NA,36,128.058
"Song_2","36:6",6,"N","Son",NA,NA,128.275742,NA,128.289435,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,36,128.2785
"Song_2","36:7",7,"3","Son",128.489956,128.476019,128.478381,128.463121,NA,NA,NA,NA,128.496326,1.5,3.5,5,4.5,NA,NA,NA,NA,1.5,NA,36,128.499
"Song_2","36:8",8,"N","Son",NA,NA,128.724354,NA,128.717952,NA,NA,NA,128.727944,NA,NA,5,NA,4,NA,NA,NA,2,NA,36,128.7195
"Song_2","36:9",9,"N","Son",NA,NA,128.953433,128.918923,NA,NA,NA,NA,NA,NA,NA,5,4.5,NA,NA,NA,NA,NA,NA,36,128.94
"Song_2","36:10",10,"N","Son",NA,NA,129.161743,129.152086,129.12655,NA,NA,NA,NA,NA,NA,5,4.5,3.5,NA,NA,NA,NA,NA,36,129.1605
"Song_2","36:11",11,"4","Son",129.35852,NA,129.36728,NA,NA,NA,NA,NA,NA,1.5,NA,5,NA,NA,NA,NA,NA,NA,NA,36,129.381
"Song_2","36:12",12,"N","Son",NA,NA,129.561871,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,36,129.6015
"Song_2","36:13",13,"5","Son",129.815539,129.77297,129.80491,129.797714,NA,NA,NA,NA,NA,2,3,5,3,NA,NA,NA,NA,NA,NA,36,129.822
"Song_2","36:14",14,"N","Son",NA,NA,130.035684,130.021935,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,36,130.0425
"Song_2","36:15",15,"N","Son",NA,130.181697,130.234843,130.234865,NA,NA,NA,NA,NA,NA,2.5,5,3,NA,NA,NA,NA,NA,NA,36,130.263
"Song_2","36:16",16,"N","Son",NA,NA,130.477188,NA,130.487034,NA,NA,NA,NA,NA,NA,5,NA,2.5,NA,NA,NA,NA,NA,36,130.4835
"Song_2","37:1",1,"1","Son",130.707901,NA,130.667129,130.662671,NA,NA,NA,NA,NA,1.5,NA,5,3,NA,NA,NA,NA,NA,130.704,37,130.704
"Song_2","37:2",2,"N","Son",NA,NA,130.913826,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,37,130.923375
"Song_2","37:3",3,"N","Son",NA,NA,131.141054,NA,131.144979,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,37,131.14275
"Song_2","37:4",4,"2","Son",131.345384,NA,131.356957,NA,131.374363,NA,NA,NA,NA,2,NA,5,NA,2,NA,NA,NA,NA,NA,37,131.362125
"Song_2","37:5",5,"N","Son",NA,131.564019,131.59038,131.546465,NA,NA,NA,NA,NA,NA,1.5,4.5,2.5,NA,NA,NA,NA,NA,NA,37,131.5815
"Song_2","37:6",6,"N","Son",NA,NA,131.792586,NA,131.769853,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,37,131.800875
"Song_2","37:7",7,"3","Son",132.005199,131.961439,131.996239,131.989934,132.00245,NA,NA,NA,NA,1.5,1.5,5,2.5,2.5,NA,NA,NA,NA,NA,37,132.02025
"Song_2","37:8",8,"N","Son",NA,NA,132.229551,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,37,132.239625
"Song_2","37:9",9,"N","Son",NA,NA,132.45735,132.425142,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,37,132.459
"Song_2","37:10",10,"N","Son",NA,NA,132.643401,132.636131,132.653283,NA,NA,NA,NA,NA,NA,5,2.5,2.5,NA,NA,NA,NA,NA,37,132.678375
"Song_2","37:11",11,"4","Son",132.906683,NA,132.865519,NA,132.905767,NA,NA,NA,NA,1.5,NA,5,NA,3,NA,NA,NA,NA,NA,37,132.89775
"Song_2","37:12",12,"N","Son",NA,133.10413,133.106473,NA,133.095037,NA,NA,NA,NA,NA,2.5,5,NA,3.5,NA,NA,NA,NA,NA,37,133.117125
"Song_2","37:13",13,"5","Son",133.344323,133.320375,133.317295,133.289276,133.31946,NA,NA,NA,NA,2,3,5,2.5,3.5,NA,NA,NA,NA,NA,37,133.3365
"Song_2","37:14",14,"N","Son",NA,NA,NA,NA,133.548744,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,37,133.555875
"Song_2","37:15",15,"N","Son",NA,NA,133.759525,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,37,133.77525
"Song_2","37:16",16,"N","Son",NA,133.948182,133.963619,NA,133.985895,NA,NA,NA,NA,NA,3,4.5,NA,3.5,NA,NA,NA,NA,NA,37,133.994625
"Song_2","38:1",1,"1","Son",134.216497,134.225083,134.173897,134.227095,NA,NA,NA,NA,134.172942,1.5,2.5,4.5,2.5,NA,NA,NA,NA,0.5,134.214,38,134.214
"Song_2","38:2",2,"N","Son",NA,NA,NA,134.52136,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,38,134.4345
"Song_2","38:3",3,"N","Son",NA,NA,134.647257,NA,134.657231,NA,NA,NA,134.620618,NA,NA,3.5,NA,3,NA,NA,NA,1,NA,38,134.655
"Song_2","38:4",4,"2","Son",134.872156,134.867837,134.841128,134.903614,134.89409,NA,NA,NA,134.863471,2,2.5,4,2.5,3.5,NA,NA,NA,1.5,NA,38,134.8755
"Song_2","38:5",5,"N","Son",NA,NA,135.023127,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,38,135.096
"Song_2","38:6",6,"N","Son",NA,NA,135.282033,NA,NA,NA,NA,NA,135.30588,NA,NA,4,NA,NA,NA,NA,NA,2,NA,38,135.3165
"Song_2","38:7",7,"3","Son",135.545503,135.527057,135.517905,135.548311,135.527962,NA,NA,NA,135.53628,1.5,2,4,2,2.5,NA,NA,NA,2.5,NA,38,135.537
"Song_2","38:8",8,"N","Son",NA,135.745909,135.74664,135.777408,135.755321,NA,NA,NA,135.739954,NA,2.5,4.5,2.5,2.5,NA,NA,NA,3,NA,38,135.7575
"Song_2","38:9",9,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,135.978
"Song_2","38:10",10,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,136.232369,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,38,136.1985
"Song_2","38:11",11,"4","Son",136.428887,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,136.419
"Song_2","38:12",12,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,136.661706,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,38,136.6395
"Song_2","38:13",13,"5","Son",136.891038,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,136.86
"Song_2","38:14",14,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,137.09446,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,38,137.0805
"Song_2","38:15",15,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,137.301
"Song_2","38:16",16,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,137.486602,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,38,137.5215
"Song_2","39:1",1,"1","Son",137.74339,137.731085,137.794206,137.763865,137.736215,NA,NA,NA,NA,2,1,1.5,1,1,NA,NA,NA,NA,137.742,39,137.742
"Song_2","39:2",2,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,137.96390625
"Song_2","39:3",3,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,138.1858125
"Song_2","39:4",4,"2","Son",138.410159,138.394302,138.424637,138.438927,138.439356,NA,NA,NA,NA,2.5,1.5,2,2,1,NA,NA,NA,NA,NA,39,138.40771875
"Song_2","39:5",5,"N","Son",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,138.629625
"Song_2","39:6",6,"N","Son",NA,138.868288,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,39,138.85153125
"Song_2","39:7",7,"3","Son",139.066675,NA,139.088248,139.082352,139.076572,NA,NA,NA,139.072286,1.5,NA,2.5,2.5,1.5,NA,NA,NA,3.5,NA,39,139.0734375
"Song_2","39:8",8,"N","Son",NA,NA,NA,139.307947,NA,NA,NA,NA,139.301069,NA,NA,NA,3,NA,NA,NA,NA,3.5,NA,39,139.29534375
"Song_2","39:9",9,"N","Son",NA,139.508565,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,39,139.51725
"Song_2","39:10",10,"N","Son",NA,NA,NA,139.704566,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,39,139.73915625
"Song_2","39:11",11,"4","Son",139.961461,NA,139.986612,NA,NA,NA,NA,NA,NA,1.5,NA,3,NA,NA,NA,NA,NA,NA,NA,39,139.9610625
"Song_2","39:12",12,"N","Son",NA,NA,140.22275,140.15157,NA,NA,NA,NA,140.164015,NA,NA,3,2.5,NA,NA,NA,NA,2.5,NA,39,140.18296875
"Song_2","39:13",13,"5","Son",140.417694,140.415882,140.423658,140.374409,NA,NA,NA,NA,140.399653,1.5,3,3.5,3,NA,NA,NA,NA,3,NA,39,140.404875
"Song_2","39:14",14,"N","Son",NA,NA,140.652295,140.59802,NA,NA,NA,NA,140.601276,NA,NA,3.5,3,NA,NA,NA,NA,3,NA,39,140.62678125
"Song_2","39:15",15,"N","Son",NA,140.810651,140.850714,NA,NA,NA,NA,NA,140.822577,NA,3.5,4,NA,NA,NA,NA,NA,3.5,NA,39,140.8486875
"Song_2","39:16",16,"N","Son",NA,NA,141.067699,141.027304,NA,NA,NA,NA,141.059735,NA,NA,4.5,3.5,NA,NA,NA,NA,3.5,NA,39,141.07059375
"Song_2","40:1",1,"1","Son",141.29409,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,141.2925,40,141.2925
"Song_2","40:2",2,"N","Son",NA,NA,141.495559,141.488785,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,40,141.513375
"Song_2","40:3",3,"N","Son",NA,NA,141.748968,141.685475,NA,NA,NA,NA,141.707187,NA,NA,4.5,3.5,NA,NA,NA,NA,4,NA,40,141.73425
"Song_2","40:4",4,"2","Son",141.956702,141.933749,141.988597,141.914611,NA,NA,NA,NA,141.97416,2,2,4,3.5,NA,NA,NA,NA,4.5,NA,40,141.955125
"Song_2","40:5",5,"N","Son",NA,142.176516,142.218998,NA,NA,NA,NA,NA,NA,NA,2,4.5,NA,NA,NA,NA,NA,NA,NA,40,142.176
"Song_2","40:6",6,"N","Son",NA,NA,142.40074,142.40068,NA,NA,NA,NA,142.363451,NA,NA,4.5,3,NA,NA,NA,NA,4.5,NA,40,142.396875
"Song_2","40:7",7,"3","Son",142.615314,142.629276,142.611994,142.611206,NA,NA,NA,NA,142.587461,1.5,2,4.5,3,NA,NA,NA,NA,4.5,NA,40,142.61775
"Song_2","40:8",8,"N","Son",NA,NA,142.829045,142.842207,NA,NA,NA,NA,142.837316,NA,NA,4.5,3.5,NA,NA,NA,NA,4,NA,40,142.838625
"Song_2","40:9",9,"N","Son",NA,NA,NA,NA,143.027442,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,NA,NA,NA,40,143.0595
"Song_2","40:10",10,"N","Son",NA,NA,143.285962,143.276867,NA,NA,NA,NA,143.27459,NA,NA,4,3.5,NA,NA,NA,NA,4,NA,40,143.280375
"Song_2","40:11",11,"4","Son",143.502147,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,143.50125
"Song_2","40:12",12,"N","Son",NA,NA,143.74852,143.724837,NA,NA,NA,NA,143.702772,NA,NA,4,3,NA,NA,NA,NA,3.5,NA,40,143.722125
"Song_2","40:13",13,"5","Son",143.942496,143.901215,143.951197,143.940605,143.971149,NA,NA,NA,NA,2,2,4,3,5.5,NA,NA,NA,NA,NA,40,143.943
"Song_2","40:14",14,"N","Son",NA,NA,NA,144.178871,NA,NA,NA,NA,144.132688,NA,NA,NA,3.5,NA,NA,NA,NA,3,NA,40,144.163875
"Song_2","40:15",15,"N","Son",NA,144.333825,144.388898,NA,NA,NA,NA,NA,NA,NA,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,40,144.38475
"Song_2","40:16",16,"N","Son",NA,NA,144.611903,144.614528,144.60777,NA,NA,NA,144.588253,NA,NA,3.5,3,4,NA,NA,NA,2.5,NA,40,144.605625
"Song_2","41:1",1,"1","Son",144.826609,NA,144.86638,NA,144.858664,NA,NA,NA,144.843178,2,NA,3,NA,4,NA,NA,NA,2.5,144.8265,41,144.8265
"Song_2","41:2",2,"N","Son",NA,NA,145.085313,NA,145.065524,NA,NA,NA,NA,NA,NA,3.5,NA,3.5,NA,NA,NA,NA,NA,41,145.04878125
"Song_2","41:3",3,"N","Son",NA,NA,145.282632,NA,145.289004,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,41,145.2710625
"Song_2","41:4",4,"2","Son",145.494827,145.475998,145.535673,145.48839,145.479642,NA,NA,NA,145.495102,2.5,1.5,4,2.5,4,NA,NA,NA,3,NA,41,145.49334375
"Song_2","41:5",5,"N","Son",NA,145.704879,145.783668,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,41,145.715625
"Song_2","41:6",6,"N","Son",NA,NA,145.962691,145.974376,145.93573,NA,NA,NA,145.899156,NA,NA,4,2,4,NA,NA,NA,3,NA,41,145.93790625
"Song_2","41:7",7,"3","Son",146.174011,146.145836,146.166694,146.162686,146.152032,NA,NA,NA,NA,2,2,4.5,2.5,4,NA,NA,NA,NA,NA,41,146.1601875
"Song_2","41:8",8,"N","Son",NA,NA,146.427418,146.405066,146.378536,NA,NA,NA,NA,NA,NA,4.5,2.5,4,NA,NA,NA,NA,NA,41,146.38246875
"Song_2","41:9",9,"N","Son",NA,NA,NA,NA,146.635894,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,41,146.60475
"Song_2","41:10",10,"N","Son",NA,NA,146.851388,146.809667,146.810973,NA,NA,NA,NA,NA,NA,4.5,2.5,4.5,NA,NA,NA,NA,NA,41,146.82703125
"Song_2","41:11",11,"4","Son",147.053306,NA,147.100752,NA,147.037049,NA,NA,NA,NA,1.5,NA,4,NA,4.5,NA,NA,NA,NA,NA,41,147.0493125
"Song_2","41:12",12,"N","Son",NA,NA,147.328846,147.254635,147.273948,NA,NA,NA,NA,NA,NA,4,3,4.5,NA,NA,NA,NA,NA,41,147.27159375
"Song_2","41:13",13,"5","Son",147.503712,147.492388,147.546595,147.478838,NA,NA,NA,NA,NA,1.5,1.5,4,3.5,NA,NA,NA,NA,NA,NA,41,147.493875
"Song_2","41:14",14,"N","Son",NA,NA,NA,147.719757,147.718901,NA,NA,NA,147.7144,NA,NA,NA,3.5,4,NA,NA,NA,1.5,NA,41,147.71615625
"Song_2","41:15",15,"N","Son",NA,147.898891,147.949639,NA,NA,NA,NA,NA,147.951299,NA,1.5,4,NA,NA,NA,NA,NA,2,NA,41,147.9384375
"Song_2","41:16",16,"N","Son",NA,NA,148.180685,148.12622,NA,NA,NA,NA,148.171914,NA,NA,3.5,3.5,NA,NA,NA,NA,2.5,NA,41,148.16071875
"Song_2","42:1",1,"1","Son",148.384554,NA,148.403566,NA,NA,NA,NA,NA,148.403061,1.5,NA,4,NA,NA,NA,NA,NA,3.5,148.383,42,148.383
"Song_2","42:2",2,"N","Son",NA,NA,148.616197,148.597478,NA,NA,NA,NA,148.60539,NA,NA,4,3,NA,NA,NA,NA,4,NA,42,148.6074375
"Song_2","42:3",3,"N","Son",NA,NA,148.834173,148.806547,NA,NA,NA,NA,148.836343,NA,NA,4.5,3.5,NA,NA,NA,NA,5,NA,42,148.831875
"Song_2","42:4",4,"2","Son",149.041409,149.03433,149.050738,149.020713,NA,NA,NA,NA,149.064546,2,1.5,4.5,3.5,NA,NA,NA,NA,6,NA,42,149.0563125
"Song_2","42:5",5,"N","Son",NA,149.251428,149.281257,149.251467,NA,NA,NA,NA,149.298322,NA,2,4.5,4,NA,NA,NA,NA,7,NA,42,149.28075
"Song_2","42:6",6,"N","Son",NA,NA,149.500371,149.475489,NA,149.486218,NA,NA,149.508382,NA,NA,4.5,4,NA,NA,NA,NA,8,NA,42,149.5051875
"Song_2","42:7",7,"3","Son",149.709947,149.665195,149.727048,149.690824,NA,149.695873,NA,NA,149.743625,2,2,4.5,4,NA,NA,NA,NA,8,NA,42,149.729625
"Song_2","42:8",8,"N","Son",NA,NA,149.963319,149.911959,NA,149.927888,NA,NA,149.95845,NA,NA,4.5,4,NA,NA,NA,NA,8,NA,42,149.9540625
"Song_2","42:9",9,"N","Son",NA,NA,150.175313,150.136917,NA,150.160757,NA,NA,150.228505,NA,NA,5,4,NA,NA,NA,NA,8.5,NA,42,150.1785
"Song_2","42:10",10,"N","Montuno",NA,NA,150.353767,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,42,150.4029375
"Song_2","42:11",11,"4","Montuno",150.607136,NA,150.599542,150.584308,NA,150.634526,NA,NA,NA,2,NA,5,4.5,NA,NA,NA,NA,NA,NA,42,150.627375
"Song_2","42:12",12,"N","Montuno",NA,NA,150.81462,150.826628,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,42,150.8518125
"Song_2","42:13",13,"5","Montuno",151.060714,151.048017,151.045152,151.050884,NA,151.064743,NA,NA,NA,2,1.5,5,4,NA,NA,NA,NA,NA,NA,42,151.07625
"Song_2","42:14",14,"N","Montuno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,151.3006875
"Song_2","42:15",15,"N","Montuno",NA,151.437469,151.487543,151.488304,NA,151.51054,NA,NA,NA,NA,1.5,4.5,3.5,NA,3,NA,NA,NA,NA,42,151.525125
"Song_2","42:16",16,"N","Montuno",NA,NA,151.750485,151.721728,NA,151.72493,NA,NA,NA,NA,NA,4,3.5,NA,3,NA,NA,NA,NA,42,151.7495625
"Song_2","43:1",1,"1","Montuno",151.975625,NA,151.967561,151.955879,NA,151.949406,NA,NA,NA,1.5,NA,4,3.5,NA,3,NA,NA,NA,151.974,43,151.974
"Song_2","43:2",2,"N","Montuno",NA,NA,152.151723,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,43,152.19684375
"Song_2","43:3",3,"N","Montuno",NA,NA,152.409194,152.392827,NA,152.37659,NA,NA,NA,NA,NA,4,3.5,NA,3,NA,NA,NA,NA,43,152.4196875
"Song_2","43:4",4,"2","Montuno",152.62539,152.577486,152.641337,152.622395,NA,152.61487,NA,NA,NA,1.5,1.5,4,3.5,NA,3.5,NA,NA,NA,NA,43,152.64253125
"Song_2","43:5",5,"N","Montuno",NA,152.841228,152.876665,152.858522,NA,152.837019,NA,NA,NA,NA,2,4,3.5,NA,3.5,NA,NA,NA,NA,43,152.865375
"Song_2","43:6",6,"N","Montuno",NA,NA,153.110198,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,43,153.08821875
"Song_2","43:7",7,"3","Montuno",153.298492,153.243078,153.288364,153.293184,NA,153.286042,NA,NA,NA,1.5,2.5,4.5,3.5,NA,3.5,NA,NA,NA,NA,43,153.3110625
"Song_2","43:8",8,"N","Montuno",NA,NA,153.526335,153.515445,NA,153.525661,NA,NA,NA,NA,NA,4.5,3.5,NA,3.5,NA,NA,NA,NA,43,153.53390625
"Song_2","43:9",9,"N","Montuno",NA,NA,153.770178,153.734833,NA,153.743017,NA,NA,NA,NA,NA,4.5,3.5,NA,3.5,NA,NA,NA,NA,43,153.75675
"Song_2","43:10",10,"N","Montuno",NA,NA,153.972168,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,43,153.97959375
"Song_2","43:11",11,"4","Montuno",154.21503,NA,154.207595,154.186064,NA,154.187792,NA,NA,NA,1.5,NA,4.5,3.5,NA,3.5,NA,NA,NA,NA,43,154.2024375
"Song_2","43:12",12,"N","Montuno",NA,NA,154.418076,154.405388,NA,NA,NA,NA,NA,NA,NA,4.5,3.5,NA,NA,NA,NA,NA,NA,43,154.42528125
"Song_2","43:13",13,"5","Montuno",154.676732,154.647174,154.651537,154.643901,NA,154.644695,NA,NA,NA,1.5,3,4.5,3.5,NA,3,NA,NA,NA,NA,43,154.648125
"Song_2","43:14",14,"N","Montuno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,154.87096875
"Song_2","43:15",15,"N","Montuno",NA,155.066741,155.073123,155.095216,NA,155.086006,NA,NA,NA,NA,2.5,4.5,3.5,NA,3,NA,NA,NA,NA,43,155.0938125
"Song_2","43:16",16,"N","Montuno",NA,NA,155.320902,155.329131,NA,155.314785,NA,NA,NA,NA,NA,4,3.5,NA,3,NA,NA,NA,NA,43,155.31665625
"Song_2","44:1",1,"1","Montuno",155.540302,NA,155.547142,155.546111,NA,155.537128,NA,NA,NA,1.5,NA,4,3.5,NA,3,NA,NA,NA,155.5395,44,155.5395
"Song_2","44:2",2,"N","Montuno",NA,NA,155.762946,NA,NA,155.760428,NA,NA,NA,NA,NA,4.5,NA,NA,3,NA,NA,NA,NA,44,155.76346875
